event_id,account_id,user_id,event_type,event_date,duration_mins,participants_count,features_used
EVT00000437,ACC00032,USR003230,Meeting,2024-09-08,86,-5,breakout_rooms
EVT00008275,ACC00204,USR001506,Webinar,08/26/2024,359,62,
EVT00008169,ACC00193,USR001440,meeting,07-09-2024,30,65,
EVT00003879,ACC00018,USR002062,phone,2024-07-21,207,59,
EVT00001589,ACC00029,USR999169,meeting,2024-07-29,45,12,
EVT00002781,ACC00079,USR000625,webinar,2024-09-23,45,16,
EVT00008982,ACC00100,USR000785,Phone,08/03/2024,15,75,recording
EVT00008562,ACC00091,USR000747,meeting,,60,22,
EVT00005687,ACC00245,USR001926,Webinar,2024-08-27,99999,98,
EVT00003966,ACC00122,USR000984,MEETING,2024/09/15,15,89,screen_share
EVT00004728,ACC00366,USR002957,phone,2024-09-22,45,53,
EVT00000974,ACC00296,USR002422,Meeting,2024-07-30,104,62,recording
EVT00001239,ACC00010,USR002996,phone,2024-09-24,15,63,breakout_rooms
EVT00002952,ACC00214,USR001639,Phone,2024-08-14,182,97,
EVT00002343,ACC00358,USR002861,MEETING,09/06/2024,60,99,
EVT00006521,ACC00016,USR000108,Webinar,09/01/2024,188,54,
EVT00007311,ACC00130,USR999815,Meeting,2024/08/31,458,82,
EVT00006047,ACC00117,USR000918,webinar,N/A,60,83,
EVT00002159,ACC00013,USR000088,meeting,2024-09-19,15,20,
EVT00009289,ACC00022,USR000141,Webinar,2024/10/01,60,79,breakout_rooms
EVT00006590,ACC00115,USR999067,MEETING,2024-09-28,15,55,
EVT00001498,ACC00388,USR003119,Phone,2024-09-17,30,3,breakout_rooms
EVT00004546,ACC00367,USR002963,webinar,2024-07-15,119,92,
EVT00006466,ACC00022,USR999924,meeting,2024-10-01,15,43,
NULL,ACC00070,USR000543,meeting,2024/09/13,45,75,screen_share
EVT00002423,ACC00062,USR000456,webinar,2024/08/09,100,87,
EVT00008565,ACC00137,USR999879,Meeting,,N/A,76,
EVT00005186,ACC00339,USR002722,Meeting,2024-08-11,96,-5,
EVT00005648,ACC00358,USR002863,Webinar,2024-09-23,100,32,
EVT00000358,ACC00122,USR000980,webinar,2024-07-17,60,10000,
EVT00005243,ACC00143,USR001099,Meeting,14-09-2024,79,82,
EVT00008012,ACC00004,USR001843,meeting,2024/09/13,45,73,
EVT00009241,ACC00041,USR000077,webinar,,82,50,
EVT00002093,ACC00388,USR003131,Phone,21-09-2024,60,13,
EVT00005410,ACC00388,USR003123,meeting,2024-09-17,15,81,"recording,breakout_rooms"
EVT00002016,ACC00016,USR000108,phone,2024/09/15,119,19,
EVT00009060,ACC00022,USR000152,MEETING,2024/07/19,15,27,screen_share
EVT00004045,ACC00134,USR001020,Meeting,08/22/2024,97,10,
EVT00000188,ACC99950,USR003250,webinar,2024-09-06,60,37,
EVT00006859,ACC00388,USR003132,phone,08/14/2024,60,59,
EVT00003656,ACC00019,USR000117,Meeting,07/01/2024,107,39,breakout_rooms
EVT00003427,ACC00165,USR001264,MEETING,2024-09-04,15,73,
EVT00007195,ACC00010,USR002980,phone,01-09-2024,45,7,"screen_share,recording"
EVT00001382,ACC00007,USR003075,Meeting,NULL,30,87,
EVT00007469,ACC00211,USR001593,webinar,2024/09/06,98,-5,"recording,breakout_rooms"
EVT00000414,ACC00022,USR000148,MEETING,2024/09/10,117,44,
EVT00005038,ACC00242,USR001878,Phone,05-07-2024,30,51,screen_share
EVT00004898,ACC00032,USR003230,MEETING,08/17/2024,30,30,
EVT00003337,ACC00075,USR000605,Phone,2024/08/24,15,53,recording
EVT00003607,ACC00290,USR002361,Meeting,2024-07-08,64,73,
EVT00003176,ACC00317,USR002582,Meeting,N/A,30,,
EVT00002242,ACC00120,USR000966,Meeting,2024/07/22,30,-5,
EVT00009709,ACC00036,USR000279,phone,09/28/2024,15,76,
EVT00007797,ACC00087,USR000670,Webinar,,60,3,
EVT00000257,ACC00242,USR001890,Webinar,2024/08/26,0,64,
EVT00008621,ACC00256,USR002066,webinar,09/03/2024,15,75,
EVT00000201,ACC00156,USR001218,phone,08/26/2024,114,28,breakout_rooms
EVT00002236,ACC00046,USR000370,Phone,07/04/2024,64,44,
EVT00004744,ACC00154,USR001174,Phone,09/09/2024,325,86,
EVT00001768,ACC00002,USR000004,webinar,2024-08-09,91,14,
EVT00004237,ACC99942,USR999218,Webinar,,15,64,breakout_rooms
EVT00006730,ACC00214,USR001628,webinar,2024-07-09,30,34,
EVT00008451,ACC00115,USR000891,webinar,08/14/2024,30,51,"recording,breakout_rooms"
EVT00007278,ACC00138,USR001081,MEETING,2024-07-07,334,54,
EVT00001573,ACC00031,USR001692,Meeting,NULL,15,97,
EVT00000025,ACC00367,USR002963,Phone,2024-08-11,72,72,
EVT00003364,ACC00173,USR001342,meeting,08/31/2024,-30,,
EVT00001089,ACC00120,USR000968,phone,2024/09/30,69,47,screen_share
EVT00004675,ACC00096,USR000764,Meeting,05-09-2024,0,34,
EVT00002695,ACC00214,USR001628,meeting,2024-09-30,115,60,
EVT00007583,ACC00391,USR003149,Meeting,NULL,69,77,"screen_share,recording,breakout_rooms,polling"
EVT00003399,ACC00047,USR002482,MEETING,2024/09/09,390,14,"screen_share,recording,breakout_rooms"
EVT00003560,ACC00130,USR001003,Phone,2024-09-25,30,30,
EVT00009157,ACC00284,USR002312,meeting,20-08-2024,30,49,recording
EVT00002842,ACC00391,USR003157,Webinar,2024-09-12,45,28,"screen_share,recording,breakout_rooms"
EVT00002312,ACC00039,USR000321,webinar,2024-08-08,83,96,breakout_rooms
EVT00008334,ACC00376,USR003053,Phone,2024-08-23,0,0,breakout_rooms
NULL,ACC00075,USR000586,Phone,07/07/2024,85,99,
EVT00004153,ACC00010,USR002982,Phone,2024/07/30,,98,
EVT00001310,ACC00177,USR001370,webinar,,15,0,
EVT00000696,ACC00296,USR002425,Phone,2024-09-30,30,100,
EVT00009860,ACC00016,USR000106,MEETING,2024-09-17,154,31,
EVT00003753,ACC00039,USR000330,MEETING,2024-08-29,15,79,
EVT00006338,ACC00216,USR001672,meeting,2024-08-14,83,10000,breakout_rooms
EVT00001228,ACC00301,USR002454,Meeting,08/08/2024,45,69,
EVT00002000,ACC00215,USR001670,Meeting,2024-08-16,86,37,
EVT00000277,ACC00207,USR001557,webinar,2024-08-31,191,7,
EVT00008177,ACC00207,USR001536,phone,2024-07-08,62,84,
EVT00007665,ACC00075,USR000594,meeting,12-07-2024,60,24,
EVT00005930,ACC00155,USR001182,webinar,2024/08/10,96,62,"screen_share,breakout_rooms"
EVT00002954,ACC00278,USR002241,phone,08/06/2024,30,2,
EVT00003638,ACC00044,USR000362,meeting,08/28/2024,45,78,"recording,breakout_rooms"
EVT00003907,ACC00322,USR002630,phone,2024-07-19,87,89,
EVT00004779,ACC00370,USR003003,phone,2024-08-12,45,89,
EVT00005846,ACC00032,USR003239,MEETING,08/16/2024,45,71,screen_share
EVT00009699,ACC00166,USR001284,Phone,2024-09-02,71,59,"recording,breakout_rooms"
EVT00004118,ACC00356,USR002851,phone,2024-09-28,236,90,
EVT00007031,ACC00391,USR003144,phone,02-07-2024,15,49,
EVT00001138,ACC00269,USR002155,webinar,12-08-2024,15,24,
,ACC00245,USR001931,meeting,05-08-2024,111,56,
EVT00002335,ACC00306,USR002498,webinar,2024-09-16,30,37,"recording,breakout_rooms"
EVT00007707,ACC99999,USR003282,Webinar,NULL,206,84,
EVT00000943,ACC00022,USR002460,Phone,09/09/2024,45,4,
EVT00007663,ACC00137,USR001056,meeting,07/05/2024,15,20,
EVT00002491,ACC00395,USR003201,meeting,NULL,45,10,screen_share
EVT00009680,ACC00010,USR002983,meeting,2024-08-16,60,6,screen_share
NULL,ACC00290,USR002362,Webinar,2024-09-12,393,23,
EVT00004936,ACC00374,USR003039,phone,2024-09-11,60,48,
EVT00003936,ACC00108,USR000814,MEETING,08-07-2024,45,8,
EVT00006957,ACC00395,USR003216,Phone,16-09-2024,-30,33,
EVT00002385,ACC00029,USR000585,Meeting,08/27/2024,-30,25,
EVT00000116,ACC00257,USR002068,webinar,14-09-2024,95,99,"recording,breakout_rooms"
EVT00001864,ACC99949,USR003271,Webinar,2024-10-01,45,68,
EVT00009977,ACC00070,USR000544,Webinar,07/21/2024,,41,"screen_share,recording"
EVT00003120,ACC00259,USR002098,phone,2024/09/02,141,33,"screen_share,recording"
EVT00004259,ACC00135,USR001042,MEETING,2024-09-14,73,54,breakout_rooms
EVT00006706,ACC00031,USR001708,Meeting,14-07-2024,45,96,breakout_rooms
EVT00000903,ACC00253,USR002036,MEETING,17-08-2024,60,30,"screen_share,recording"
EVT00002820,ACC00040,USR001532,Webinar,07/28/2024,60,71,recording
EVT00003823,ACC00226,USR001752,MEETING,18-07-2024,45,63,
EVT00008162,ACC00224,USR001716,phone,2024-08-26,15,82,
EVT00006891,ACC00269,USR002149,meeting,2024-07-17,92,77,
EVT00009091,ACC00242,USR001872,Webinar,2024-07-03,45,89,
EVT00004700,ACC00330,USR002683,MEETING,2024/07/26,209,93,
EVT00008919,ACC99907,USR003287,Phone,2024/09/03,431,36,"screen_share,recording,breakout_rooms"
EVT00003803,ACC00107,USR000813,meeting,,30,21,
EVT00006069,ACC00248,USR001987,MEETING,2024-07-01,45,21,"screen_share,breakout_rooms"
EVT00005811,ACC00052,USR000403,webinar,2024/09/19,91,58,"screen_share,breakout_rooms"
EVT00003537,ACC00356,USR002825,Meeting,01-10-2024,218,60,"recording,breakout_rooms"
EVT00003826,ACC00242,USR001885,MEETING,2024/09/29,91,100,breakout_rooms
EVT00008643,ACC00214,USR001614,meeting,24-07-2024,79,20,"screen_share,recording,breakout_rooms"
,ACC00362,USR002901,Phone,08/09/2024,30,4,screen_share
EVT00004811,ACC00156,USR001203,phone,08/29/2024,88,77,breakout_rooms
EVT00001947,ACC00337,USR002716,phone,09-09-2024,15,72,
EVT00008601,ACC00248,USR001962,webinar,2024/08/28,N/A,37,
EVT00007137,ACC00115,USR000877,phone,2024-09-20,65,2,
EVT00005336,ACC00242,USR001893,webinar,2024-08-04,87,15,
EVT00003489,ACC00117,USR000922,Meeting,,68,98,
EVT00001611,ACC00069,USR000531,meeting,2024-09-26,164,12,
EVT00007462,ACC00082,USR000644,Phone,2024-07-27,-30,17,
EVT00008474,ACC00014,USR002613,Phone,2024-07-06,15,50,
EVT00004678,ACC00146,USR001125,MEETING,2024/08/06,60,74,
EVT00004960,ACC00155,USR001183,webinar,08/01/2024,30,32,
EVT00005868,ACC00082,USR000662,Webinar,16-09-2024,285,24,"recording,breakout_rooms"
EVT00008764,ACC00024,USR000195,meeting,2024-07-17,188,43,screen_share
EVT00004762,ACC00310,USR002519,phone,07/22/2024,45,96,recording
EVT00002195,ACC00019,USR999463,webinar,2024-09-24,15,64,
EVT00008004,ACC00285,USR999958,meeting,2024-07-24,94,55,screen_share
EVT00005702,ACC00193,USR001443,meeting,09/28/2024,191,65,screen_share
EVT00005114,ACC00242,USR001887,MEETING,2024-09-17,434,,"screen_share,recording,breakout_rooms"
EVT00000558,ACC00166,USR001286,MEETING,30-08-2024,30,89,
EVT00008066,ACC00032,USR003232,phone,25-09-2024,117,61,recording
EVT00005140,ACC00278,USR002242,Meeting,09/24/2024,466,62,
EVT00001208,ACC00372,USR003015,Phone,2024-07-20,75,66,
EVT00007034,ACC00378,USR003061,phone,04-09-2024,15,50,recording | breakout_rooms
EVT00007310,ACC00290,USR002367,phone,08/15/2024,45,80,
EVT00001511,ACC00342,USR002739,Phone,09-09-2024,15,15,
EVT00006770,ACC00231,USR001777,Phone,2024-08-06,0,94,
EVT00003830,ACC00057,USR000435,Phone,,110,8,
EVT00003733,ACC00193,USR001436,meeting,15-07-2024,15,97,
EVT00007958,ACC00031,USR000251,Meeting,2024-09-03,15,100,
EVT00003212,ACC00370,USR003000,Phone,22-08-2024,-30,68,
EVT00003631,ACC00226,USR001742,Meeting,2024/08/07,15,57,
EVT00001709,ACC00231,USR001788,webinar,2024-07-03,111,99,
EVT00001846,ACC00231,USR001791,MEETING,19-07-2024,-30,20,"SCREEN_SHARE,BREAKOUT_ROOMS"
EVT00000267,ACC00135,USR001043,meeting,25-08-2024,45,16,screen_share
EVT00005986,ACC00193,USR001437,Meeting,15-07-2024,84,92,
EVT00001141,ACC00094,USR000761,Meeting,07/11/2024,15,21,
EVT00003163,ACC00103,USR000803,MEETING,2024-09-19,45,88,
EVT00006208,ACC00182,USR001399,MEETING,13-08-2024,295,61,screen_share;recording;breakout_rooms;polling
EVT00002047,ACC00016,USR000111,MEETING,08/25/2024,45,41,
EVT00003731,ACC00039,USR000232,webinar,2024/07/08,30,3,
EVT00001910,ACC00046,USR000377,meeting,08/07/2024,30,26,"SCREEN_SHARE,RECORDING"
EVT00007308,ACC00370,USR003000,Meeting,2024/07/07,15,17,
EVT00002661,ACC00111,USR000824,MEETING,2024-09-24,45,74,"SCREEN_SHARE,RECORDING,BREAKOUT_ROOMS,POLLING"
EVT00000657,ACC00271,USR002181,MEETING,2024-09-08,315,57,
EVT00006661,ACC00366,USR002939,MEETING,2024/09/05,60,41,
EVT00001308,ACC00195,USR001473,Webinar,2024-08-20,15,57,
EVT00009430,ACC00036,USR000280,webinar,09/08/2024,61,80,
EVT00000999,ACC00195,USR001472,Webinar,2024/07/18,90,6,
EVT00007433,ACC00281,USR002258,meeting,05-08-2024,110,9,
EVT00002835,ACC00044,USR000363,Meeting,2024-07-09,15,48,
EVT00009179,ACC00031,USR000265,meeting,2024-08-30,134,16,
EVT00005881,ACC00209,USR001576,MEETING,25-09-2024,281,84,
EVT00001238,ACC00366,USR002955,meeting,08/06/2024,30,47,breakout_rooms
EVT00002152,ACC00350,USR002803,meeting,09-08-2024,45,73,
EVT00007920,ACC00356,USR002842,Webinar,2024/07/25,120,20,
EVT00009696,ACC00211,USR001606,meeting,19-07-2024,60,93,"screen share,breakout rooms"
EVT00007190,ACC00010,USR002971,phone,09/05/2024,60,43,
EVT00008304,ACC00135,USR999129,Meeting,08/01/2024,60,6,
EVT00006579,ACC00214,USR001616,Phone,2024/08/04,0,99,
EVT00005092,ACC00274,USR002191,Phone,,110,9,
EVT00002187,ACC00296,USR002425,MEETING,2024-07-09,69,49,
EVT00001135,ACC00356,USR999727,phone,2024/07/09,15,100,
EVT00005005,ACC00316,USR002560,MEETING,11-09-2024,60,8,
EVT00007975,ACC00352,USR002815,meeting,2024/09/10,60,49,
EVT00001304,ACC00010,USR002992,meeting,08/04/2024,N/A,4,
EVT00008469,ACC00145,USR001107,Webinar,2024/09/08,15,96,
EVT00001628,ACC00048,USR000389,webinar,13-09-2024,330,80,screen share
EVT00009282,ACC00366,USR002957,webinar,2024-08-15,30,6,"screen_share,recording,breakout_rooms,polling"
EVT00001523,ACC00081,USR000630,meeting,2024/09/07,60,46,
EVT00009811,ACC00316,USR002558,meeting,07-07-2024,60,-5,screen_share
EVT00000359,ACC00245,USR001956,Webinar,17-07-2024,60,66,
NULL,ACC00236,USR001811,meeting,2024-08-23,30,54,screen_share
EVT00000300,ACC00245,USR001951,Meeting,2024/07/21,107,70,"screen_share,recording"
EVT00001557,ACC00113,USR000828,webinar,2024/08/28,166,25,
EVT00005100,ACC00173,USR001334,Phone,2024/08/18,60,53,
EVT00000383,ACC00165,USR001282,Webinar,,30,85,
EVT00008313,ACC00231,USR001788,Webinar,2024-08-26,64,14,"screen_share,recording"
EVT00006949,ACC00068,USR000504,MEETING,17-07-2024,99999,67,"screen_share,recording"
EVT00004858,ACC00293,USR002386,phone,2024-07-08,30,99,
EVT00003181,ACC00349,USR002801,Phone,2024/09/01,15,76,
EVT00001440,ACC00231,USR001773,meeting,2024-09-17,60,15,
EVT00007270,ACC00012,USR002080,webinar,13-09-2024,89,63,
EVT00005674,ACC00115,USR000889,Meeting,2024-09-14,381,63,
EVT00000947,ACC00036,USR000290,Phone,2024-07-10,30,22,
EVT00002391,ACC00207,USR001556,Phone,2024-07-08,45,48,
EVT00005499,ACC00165,USR001281,phone,26-07-2024,30,92,
EVT00007074,ACC00207,USR001551,MEETING,2024/09/29,99999,31,
EVT00009231,ACC99949,USR003271,webinar,2024-07-09,358,7,
EVT00002722,ACC00193,USR001433,meeting,2024-08-09,30,42,
EVT00001933,ACC00087,USR000689,meeting,07/08/2024,30,15,
EVT00007424,ACC00161,USR001247,meeting,2024-08-18,15,84,
EVT00003237,ACC00384,USR003080,meeting,,180,2,
EVT00003141,ACC00374,USR003041,phone,07/04/2024,60,13,
EVT00004164,ACC00316,USR002564,webinar,2024-08-22,352,65,breakout_rooms
EVT00008889,ACC00075,USR000605,meeting,09/16/2024,74,10000,
EVT00003808,ACC00069,USR000520,phone,14-08-2024,105,28,
EVT00009480,ACC00018,USR000115,Webinar,2024/09/14,92,25,
EVT00006984,ACC00031,USR001683,meeting,07/29/2024,N/A,15,
EVT00008905,ACC00242,USR001896,meeting,07/27/2024,45,42,
EVT00009723,ACC00118,USR000923,phone,2024-09-28,15,97,
EVT00004155,ACC00185,USR001409,meeting,09/25/2024,80,76,
EVT00004173,ACC00090,USR000717,Webinar,12-08-2024,63,5,screen_share | recording
EVT00000797,ACC00154,USR001170,Webinar,2024/08/25,193,-5,
EVT00002417,ACC00236,USR001815,Meeting,27-09-2024,99999,80,
EVT00007171,ACC00022,USR000156,webinar,30-07-2024,261,62,
EVT00006140,ACC00062,USR000466,webinar,09/23/2024,45,67,breakout_rooms
EVT00000786,ACC00032,USR003241,Meeting,2024-08-26,100,6,"screen_share,breakout_rooms"
EVT00007068,ACC00155,USR001183,Meeting,2024-09-19,15,0,
EVT00003159,ACC00370,USR003000,MEETING,2024-07-02,N/A,47,
EVT00000124,ACC00316,USR002574,Phone,2024/08/29,60,10,
EVT00009458,ACC00226,USR001746,webinar,2024/07/12,429,81,recording
EVT00009247,ACC00384,USR003085,Meeting,07/24/2024,30,23,
EVT00002173,ACC00117,USR000907,Phone,29-07-2024,251,44,
EVT00002170,ACC00114,USR000868,webinar,2024/09/10,45,32,
EVT00006881,ACC00020,USR000122,meeting,07/09/2024,60,99,
EVT00004010,ACC00346,USR002797,Webinar,2024-09-12,60,5,recording
EVT00009297,ACC00248,USR001985,MEETING,2024-07-20,230,25,
EVT00004341,ACC00019,USR999892,meeting,2024-08-09,107,40,"screen_share,recording"
EVT00000911,ACC00025,USR002892,meeting,08/28/2024,15,40,
EVT00006269,ACC00316,USR002551,phone,2024/08/30,0,91,
EVT00007772,ACC00214,USR001616,webinar,2024/07/04,201,8,
EVT00002310,ACC00091,USR000739,Phone,2024/08/31,30,38,
EVT00009659,ACC00039,USR000341,Meeting,30-08-2024,270,31,
EVT00003635,ACC00236,USR001803,meeting,2024/09/06,316,21,
EVT00001258,ACC00057,USR000437,meeting,2024/07/25,60,32,
EVT00006592,ACC00269,USR002163,meeting,2024-08-20,45,81,
EVT00004459,ACC00065,USR000499,webinar,2024/09/28,60,49,"screen_share,recording"
EVT00006134,ACC00281,USR002270,Meeting,2024-09-04,95,80,
EVT00001179,ACC00339,USR002727,meeting,2024-09-01,99999,71,
,ACC00306,USR002509,Phone,08/08/2024,15,73,
EVT00006219,ACC00121,USR000973,meeting,2024/07/30,318,38,
EVT00003651,ACC00358,USR002861,meeting,2024/09/23,261,69,
EVT00000443,ACC00157,USR001219,Webinar,18-07-2024,N/A,48,
EVT00003416,ACC00025,USR002894,webinar,08/27/2024,60,30,"screen_share,breakout_rooms"
EVT00001400,ACC00031,USR002882,Webinar,14-07-2024,15,99,"screen_share,recording,breakout_rooms,polling"
EVT00001458,ACC00284,USR002305,webinar,2024-07-11,120,41,
EVT00007525,ACC00278,USR002233,phone,2024/08/31,60,34,
EVT00005745,ACC00075,USR999148,phone,2024/09/17,119,62,
EVT00001055,ACC00367,USR002961,phone,25-08-2024,-30,25,"screen_share,recording,breakout_rooms"
EVT00008999,ACC00315,USR002550,MEETING,2024/07/19,304,46,"screen_share,recording,breakout_rooms,polling"
EVT00003276,ACC00154,USR001165,meeting,02-07-2024,87,71,
EVT00001464,ACC00384,USR003099,meeting,18-07-2024,227,95,"screen_share,recording,breakout_rooms"
EVT00003700,ACC00016,USR000109,Webinar,07-09-2024,79,90,
EVT00003760,ACC00120,USR000940,webinar,2024-07-13,296,35,
EVT00000930,ACC00284,USR002307,Phone,2024/09/15,111,78,
EVT00005512,ACC00134,USR001022,meeting,2024/07/09,45,41,
EVT00006469,ACC00031,USR001703,Meeting,NULL,45,96,breakout_rooms
EVT00008413,ACC00284,USR002316,Phone,2024/07/14,45,91,
EVT00001830,ACC00125,USR000988,Meeting,2024-09-09,15,18,
EVT00002929,ACC00295,USR002390,webinar,2024-09-18,30,2,
EVT00008296,ACC00288,USR002346,Webinar,2024-07-06,100,37,
NULL,ACC00087,USR000673,Meeting,,45,15,
EVT00004222,ACC00036,USR000288,MEETING,07/30/2024,107,83,"recording,breakout_rooms"
EVT00003547,ACC00391,USR003145,MEETING,2024/09/02,71,80,screen_share
EVT00005599,ACC00011,USR000056,meeting,2024-07-08,15,53,
EVT00008938,ACC00370,USR003004,Webinar,2024/08/27,249,17,
EVT00007319,ACC00211,USR001580,meeting,2024-09-02,60,,
EVT00008351,ACC00203,USR001488,Webinar,2024-07-27,45,90,
EVT00002012,ACC00146,USR001111,Meeting,08/15/2024,85,,
EVT00000914,ACC00391,USR003147,webinar,08/01/2024,30,2,recording
EVT00008249,ACC00013,USR000083,Phone,2024/09/14,60,75,
EVT00007266,ACC00065,USR000500,Meeting,2024-07-02,68,36,
EVT00003220,ACC00290,USR002355,MEETING,2024-07-30,79,38,screen_share
EVT00002607,ACC00036,USR000274,Webinar,07/16/2024,99,73,
EVT00003265,ACC00365,USR002919,MEETING,,45,25,
EVT00004929,ACC00391,USR003154,phone,08-08-2024,394,16,screen_share
EVT00008662,ACC00011,USR000060,Phone,2024-07-25,15,20,
EVT00006565,ACC00272,USR002182,Phone,11-08-2024,45,85,
EVT00008130,ACC00376,USR003052,MEETING,2024-07-01,103,31,
EVT00000007,ACC00172,USR001327,Phone,13-07-2024,15,84,
EVT00002981,ACC00226,USR001742,Meeting,2024-09-13,45,14,recording
EVT00006584,ACC00342,USR002756,webinar,2024-07-28,45,21,
EVT00003362,ACC00138,USR001064,phone,2024-09-10,30,10,
EVT00004775,ACC00004,USR001838,phone,2024-07-16,120,84,
EVT00001944,ACC00120,USR000952,meeting,2024-07-11,60,11,
EVT00007453,ACC00076,USR000615,phone,2024/09/04,30,12,
EVT00005500,ACC00138,USR001085,MEETING,,15,54,
EVT00001636,ACC00290,USR002376,MEETING,2024/08/12,132,67,
EVT00001142,ACC00226,USR001747,webinar,2024-08-22,15,87,
EVT00002042,ACC00301,USR002447,meeting,2024/07/27,109,78,
EVT00006704,ACC00352,USR002811,phone,2024-09-20,-30,15,
EVT00007819,ACC00384,USR999611,Phone,2024-08-07,74,41,
EVT00002071,ACC00290,USR002360,MEETING,07/28/2024,100,70,breakout_rooms
EVT00003135,ACC00224,USR001718,Phone,13-09-2024,99,25,
EVT00005161,ACC00370,USR002997,phone,N/A,167,72,"screen_share,recording,breakout_rooms,polling"
EVT00008332,ACC00018,USR000113,MEETING,2024/09/13,111,99,
EVT00005276,ACC00268,USR002130,meeting,2024/09/06,112,38,
EVT00002243,ACC00128,USR000995,Phone,2024-08-26,15,43,
EVT00001475,ACC00299,USR999037,webinar,2024/08/16,30,98,
EVT00008591,ACC00268,USR002128,phone,09/29/2024,45,23,screen_share
EVT00001890,ACC00039,USR000225,MEETING,20-08-2024,15,69,
EVT00003436,ACC00037,USR000309,phone,04-09-2024,45,10000,
EVT00007594,ACC00248,USR001965,Phone,2024/09/07,30,74,screen_share
EVT00007746,ACC00281,USR002269,Meeting,2024-08-03,,96,
EVT00003706,ACC00170,USR001317,Webinar,NULL,45,85,
EVT00002022,ACC00031,USR001693,Meeting,2024-07-02,119,68,
EVT00004021,ACC00346,USR002777,MEETING,07/13/2024,60,38,
EVT00008831,ACC00103,USR000797,Meeting,2024-07-23,60,34,
EVT00008444,ACC00180,USR001386,Webinar,2024-08-13,45,93,
EVT00003501,ACC99907,USR003296,Meeting,2024/07/10,111,26,
,ACC00045,USR003190,Webinar,06-09-2024,45,8,
EVT00008457,ACC00313,USR002542,meeting,2024-09-24,15,82,
EVT00006889,ACC00227,USR001767,Meeting,2024-09-28,30,,
EVT00001131,ACC00031,USR001693,MEETING,,295,68,
EVT00005558,ACC00031,USR001692,webinar,22-07-2024,,43,"screen_share,recording,breakout_rooms"
EVT00007359,ACC00030,USR000246,phone,2024-09-28,99999,55,"screen_share,recording"
EVT00001820,ACC00399,USR003247,Phone,08/06/2024,45,80,
EVT00007539,ACC99934,USR003279,phone,26-07-2024,60,17,
EVT00009387,ACC00201,USR001485,Webinar,2024-09-26,60,45,
EVT00004319,ACC00271,USR002178,Webinar,13-07-2024,60,82,
EVT00009605,ACC00004,USR001834,Phone,2024/08/25,104,43,"screen share,breakout rooms"
EVT00004145,ACC00204,USR001497,phone,2024/09/01,30,47,
